Order_ID,TAKEAWAY/SEATING/PICKUP,DATE,DAY,TIME,SERVER,ITEM,QUANTITY,PRICE,TOTAL,ALLERGIES,FOOD TYPE,WEEK NUMBER
139017,SEAT,19-06-2020,FRIDAY,4:02 PM,JILLIAN N.,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 1
138938,SEAT,19-06-2020,FRIDAY,11:29 AM,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
138938,SEAT,19-06-2020,FRIDAY,11:29 AM,ASHLEY C.,CHIC COBB SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 1
138938,SEAT,19-06-2020,FRIDAY,11:29 AM,ASHLEY C.,THAI PRAWN SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 1
138908,TAKEAWAY,19-06-2020,FRIDAY,9:46 AM,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
138908,TAKEAWAY,19-06-2020,FRIDAY,9:46 AM,ASHLEY C.,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 1
138948,SEAT,19-06-2020,FRIDAY,11:58 AM,ASHLEY C.,SALT & PEPPER PORK RIBS,1,14,14,NO,STARTERS,WEEK 1
138945,TAKEAWAY,19-06-2020,FRIDAY,11:39 AM,ASHLEY C.,CHICKEN CAESAR FLATBRD,1,15,15,NO,PIZZA,WEEK 1
138945,TAKEAWAY,19-06-2020,FRIDAY,11:39 AM,ASHLEY C.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 1
138986,TAKEAWAY,19-06-2020,FRIDAY,1:55 PM,ASHLEY C.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 1
138986,TAKEAWAY,19-06-2020,FRIDAY,1:55 PM,ASHLEY C.,SPICY ITALIAN FLATBRD,1,15,15,NO,PIZZA,WEEK 1
138986,TAKEAWAY,19-06-2020,FRIDAY,1:55 PM,ASHLEY C.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 1
139006,TAKEAWAY,19-06-2020,FRIDAY,3:13 PM,JILLIAN N.,CHIC COBB SALAD,2,#N/A,#N/A,YES,#N/A,WEEK 1
138953,TAKEAWAY,19-06-2020,FRIDAY,12:10 PM,JILLIAN N.,CHIC COBB SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 1
138953,TAKEAWAY,19-06-2020,FRIDAY,12:10 PM,JILLIAN N.,SALT & PEPPER PORK RIBS,1,14,14,NO,STARTERS,WEEK 1
138943,TAKEAWAY,19-06-2020,FRIDAY,11:33 AM,ASHLEY C.,CINNAMON FRENCH TOAST,3,12,36,NO,BREAKFAST,WEEK 1
138943,TAKEAWAY,19-06-2020,FRIDAY,11:33 AM,ASHLEY C.,CINNAMON FRENCH TOAST,1,12,12,NO,BREAKFAST,WEEK 1
138943,TAKEAWAY,19-06-2020,FRIDAY,11:33 AM,ASHLEY C.,TERIYAKI SALMON SALAD,1,20,20,NO,SALAD,WEEK 1
138923,TAKEAWAY,19-06-2020,FRIDAY,10:24 AM,ASHLEY C.,BREAKFAST TACOS,1,12,12,NO,BREAKFAST,WEEK 1
138939,TAKEAWAY,19-06-2020,FRIDAY,11:29 AM,ASHLEY C.,CHIC COBB SALAD,3,#N/A,#N/A,NO,#N/A,WEEK 1
138935,TAKEAWAY,19-06-2020,FRIDAY,11:23 AM,ASHLEY C.,SOUP OF THE DAY,2,#N/A,#N/A,NO,#N/A,WEEK 1
138933,PICKUP,19-06-2020,FRIDAY,11:12 AM,ASHLEY C.,PORK TENDERLOIN,2,22,44,YES,ENTRÉE,WEEK 1
138933,PICKUP,19-06-2020,FRIDAY,11:12 AM,ASHLEY C.,SEAFOOD PENNE,1,23,23,YES,RICE BOWLS AND PASTA,WEEK 1
138933,PICKUP,19-06-2020,FRIDAY,11:12 AM,ASHLEY C.,THAI PRAWN SALAD,1,#N/A,#N/A,YES,#N/A,WEEK 1
139018,TAKEAWAY,19-06-2020,FRIDAY,4:02 PM,JILLIAN N.,SALT & PEPPER PORK RIBS,1,14,14,NO,STARTERS,WEEK 1
138918,TAKEAWAY,19-06-2020,FRIDAY,10:03 AM,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
139204,TAKEAWAY,20-06-2020,SATURDAY,12:20 PM,JILLIAN N.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 1
139193,SEAT,20-06-2020,SATURDAY,11:56 AM,ASHLEY C.,PRIME RIB SLIDER,2,6,12,NO,STARTERS,WEEK 1
139176,SEAT,20-06-2020,SATURDAY,11:14 AM,JILLIAN N.,EGGS BENEDICT,2,12,24,NO,BREAKFAST,WEEK 1
139176,SEAT,20-06-2020,SATURDAY,11:14 AM,JILLIAN N.,SIDE OF SAUSAGE,2,3,6,NO,SIDE / ADD ON,WEEK 1
139176,SEAT,20-06-2020,SATURDAY,11:14 AM,JILLIAN N.,JR. MAC AND CHEESE,1,10,10,NO,JUNIOR MENU,WEEK 1
139176,SEAT,20-06-2020,SATURDAY,11:14 AM,JILLIAN N.,PANCAKES & EGGS,2,12,24,NO,BREAKFAST,WEEK 1
139176,SEAT,20-06-2020,SATURDAY,11:14 AM,JILLIAN N.,SIDE OF BACON,1,3,3,NO,SIDE / ADD ON,WEEK 1
139200,SEAT,20-06-2020,SATURDAY,12:15 PM,ASHLEY C.,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 1
139184,SEAT,20-06-2020,SATURDAY,12:46 PM,JILLIAN N.,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 1
139184,SEAT,20-06-2020,SATURDAY,12:46 PM,JILLIAN N.,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 1
139184,SEAT,20-06-2020,SATURDAY,12:46 PM,JILLIAN N.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 1
139184,SEAT,20-06-2020,SATURDAY,12:46 PM,JILLIAN N.,BEEF DIP SANDWHICH,2,15,30,NO,SANDWHICHES,WEEK 1
139184,SEAT,20-06-2020,SATURDAY,12:46 PM,JILLIAN N.,PRIME RIB BURGER ,1,17,17,NO,#N/A,WEEK 1
139126,SEAT,20-06-2020,SATURDAY,7:21 AM,JILLIAN N.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
139205,SEAT,20-06-2020,SATURDAY,12:40 PM,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
139125,TAKEAWAY,20-06-2020,SATURDAY,7:28 AM,JILLIAN N.,BREAKFAST ON THE RUN,2,6,12,NO,BREAKFAST,WEEK 1
139127,SEAT,20-06-2020,SATURDAY,7:48 AM,JILLIAN N.,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 1
139127,SEAT,20-06-2020,SATURDAY,7:48 AM,JILLIAN N.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 1
139148,SEAT,20-06-2020,SATURDAY,9:48 AM,JILLIAN N.,TWO EGGS ANY STYLE,3,12,36,NO,BREAKFAST,WEEK 1
139148,SEAT,20-06-2020,SATURDAY,9:48 AM,JILLIAN N.,CINNAMON FRENCH TOAST,1,12,12,NO,BREAKFAST,WEEK 1
139208,SEAT,20-06-2020,SATURDAY,12:51 PM,KAITLIN E.,CHICKEN TACOS,1,14,14,NO,STARTERS,WEEK 1
139208,SEAT,20-06-2020,SATURDAY,12:51 PM,KAITLIN E.,GINGER BEEF,1,18,18,NO,RICE BOWLS AND PASTA,WEEK 1
139208,SEAT,20-06-2020,SATURDAY,12:51 PM,JILLIAN N.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 1
139158,SEAT,20-06-2020,SATURDAY,10:32 AM,JILLIAN N.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
139127,SEAT,20-06-2020,SATURDAY,7:32 AM,JILLIAN N.,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 1
139127,SEAT,20-06-2020,SATURDAY,7:32 AM,JILLIAN N.,ADD AN EGG,3,4,12,NO,SIDE / ADD ON,WEEK 1
139127,SEAT,20-06-2020,SATURDAY,7:32 AM,JILLIAN N.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 1
139178,SEAT,20-06-2020,SATURDAY,11:51 AM,JILLIAN N.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 1
139178,SEAT,20-06-2020,SATURDAY,11:51 AM,JILLIAN N.,BUFFALO CHIC WRAPS,1,15,15,YES,SANDWHICHES,WEEK 1
139164,SEAT,20-06-2020,SATURDAY,10:48 AM,JILLIAN N.,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 1
139164,SEAT,20-06-2020,SATURDAY,10:48 AM,JILLIAN N.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 1
139202,SEAT,20-06-2020,SATURDAY,1:07 PM,JILLIAN N.,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 1
139123,SEAT,20-06-2020,SATURDAY,10:13 PM,TAYLOR P,CHICKEN TACOS,1,14,14,NO,STARTERS,WEEK 1
139123,SEAT,20-06-2020,SATURDAY,10:13 PM,TAYLOR P,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 1
139188,SEAT,20-06-2020,SATURDAY,11:47 AM,JILLIAN N.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 1
139151,SEAT,20-06-2020,SATURDAY,10:13 AM,JILLIAN N.,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 1
139135,SEAT,20-06-2020,SATURDAY,8:17 AM,JILLIAN N.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
139135,SEAT,20-06-2020,SATURDAY,8:17 AM,JILLIAN N.,SIDE OF BACON,1,3,3,NO,SIDE / ADD ON,WEEK 1
139135,SEAT,20-06-2020,SATURDAY,8:17 AM,JILLIAN N.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 1
139177,SEAT,20-06-2020,SATURDAY,11:19 AM,JILLIAN N.,BREAKFAST TACOS,1,12,12,NO,BREAKFAST,WEEK 1
139177,SEAT,20-06-2020,SATURDAY,11:19 AM,JILLIAN N.,CINNAMON FRENCH TOAST,1,12,12,NO,BREAKFAST,WEEK 1
139177,SEAT,20-06-2020,SATURDAY,11:19 AM,JILLIAN N.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 1
139127,SEAT,20-06-2020,SATURDAY,7:50 AM,JILLIAN N.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
139139,TAKEAWAY,20-06-2020,SATURDAY,8:50 AM,JILLIAN N.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 1
139139,TAKEAWAY,20-06-2020,SATURDAY,8:50 AM,JILLIAN N.,SIDE OF HASHBROWNS,1,2,2,NO,SIDE / ADD ON,WEEK 1
139131,SEAT,20-06-2020,SATURDAY,8:01 AM,JILLIAN N.,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 1
139208,SEAT,20-06-2020,SATURDAY,1:18 PM,KAITLIN E.,CAESAR SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 1
139221,SEAT,20-06-2020,SATURDAY,1:15 PM,ASHLEY C.,SOUP OF THE DAY,1,#N/A,#N/A,NO,#N/A,WEEK 1
139221,SEAT,20-06-2020,SATURDAY,1:15 PM,ASHLEY C.,CAESAR SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 1
139221,SEAT,20-06-2020,SATURDAY,1:15 PM,ASHLEY C.,CHICKEN ADD ON,1,6,6,NO,SIDE / ADD ON,WEEK 1
139214,SEAT,20-06-2020,SATURDAY,1:14 PM,ASHLEY C.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 1
139236,SEAT,20-06-2020,SATURDAY,1:59 PM,ASHLEY C.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 1
139354,TAKEAWAY,21-06-2020,SUNDAY,9:09 AM,KAITLIN E.,SIDE OF HASHBROWNS,1,2,2,NO,SIDE / ADD ON,WEEK 1
139335,SEAT,21-06-2020,SUNDAY,6:51 AM,DEB D.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 1
139373,TAKEAWAY,21-06-2020,SUNDAY,10:32 AM,JILLIAN N.,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 1
139373,TAKEAWAY,21-06-2020,SUNDAY,10:32 AM,JILLIAN N.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 1
139373,TAKEAWAY,21-06-2020,SUNDAY,10:32 AM,JILLIAN N.,TERIYAKI SALMON SALAD,1,20,20,NO,SALAD,WEEK 1
139373,TAKEAWAY,21-06-2020,SUNDAY,10:32 AM,JILLIAN N.,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 1
139373,TAKEAWAY,21-06-2020,SUNDAY,10:32 AM,JILLIAN N.,SUNDAY - STEAK & PRAWNS,1,22,22,NO,SPECIALS,WEEK 1
139373,TAKEAWAY,21-06-2020,SUNDAY,10:32 AM,JILLIAN N.,SUNDAY - HAZELNUT HALIBUT,1,14,14,YES,SPECIALS,WEEK 1
139373,TAKEAWAY,21-06-2020,SUNDAY,10:32 AM,JILLIAN N.,JR. CHIC TENDERS,1,10,10,NO,JUNIOR MENU,WEEK 1
139373,TAKEAWAY,21-06-2020,SUNDAY,10:32 AM,JILLIAN N.,JR. SPAGHETTI & MEAT BALLS,1,10,10,NO,JUNIOR MENU,WEEK 1
139373,TAKEAWAY,21-06-2020,SUNDAY,10:32 AM,JILLIAN N.,SIDE VEGGIES & DIP,1,2,2,NO,SIDE / ADD ON,WEEK 1
139459,SEAT,21-06-2020,SUNDAY,2:12 PM,ASHLEY C.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 1
139459,SEAT,21-06-2020,SUNDAY,2:12 PM,ASHLEY C.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 1
139459,SEAT,21-06-2020,SUNDAY,2:12 PM,ASHLEY C.,SALT & PEPPER PORK RIBS,1,14,14,NO,STARTERS,WEEK 1
139340,SEAT,21-06-2020,SUNDAY,7:40 AM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
139340,SEAT,21-06-2020,SUNDAY,7:40 AM,DEB D.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 1
139340,SEAT,21-06-2020,SUNDAY,7:40 AM,DEB D.,ADD AN EGG,3,4,12,NO,SIDE / ADD ON,WEEK 1
139338,SEAT,21-06-2020,SUNDAY,7:14 AM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
139406,SEAT,21-06-2020,SUNDAY,11:51 AM,JILLIAN N.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 1
139406,SEAT,21-06-2020,SUNDAY,11:51 AM,JILLIAN N.,ITALIAN OMELETTE,1,12,12,NO,BREAKFAST,WEEK 1
139343,SEAT,21-06-2020,SUNDAY,8:20 AM,KAITLIN E.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
139340,SEAT,21-06-2020,SUNDAY,7:51 AM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
139433,SEAT,21-06-2020,SUNDAY,1:59 PM,JILLIAN N.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 1
139433,SEAT,21-06-2020,SUNDAY,1:59 PM,JILLIAN N.,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 1
139429,SEAT,21-06-2020,SUNDAY,12:51 PM,KAITLIN E.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 1
139429,SEAT,21-06-2020,SUNDAY,12:51 PM,KAITLIN E.,OPEN FOOD ,2,15,30,NO,ENTRÉE,WEEK 1
139429,SEAT,21-06-2020,SUNDAY,12:51 PM,KAITLIN E.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 1
139343,SEAT,21-06-2020,SUNDAY,8:11 AM,KAITLIN E.,BREAKFAST TACOS,1,12,12,NO,BREAKFAST,WEEK 1
139343,SEAT,21-06-2020,SUNDAY,8:11 AM,KAITLIN E.,CINNAMON FRENCH TOAST,1,12,12,NO,BREAKFAST,WEEK 1
139446,SEAT,21-06-2020,SUNDAY,1:52 PM,JILLIAN N.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 1
139368,SEAT,21-06-2020,SUNDAY,10:04 AM,KAITLIN E.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 1
139368,SEAT,21-06-2020,SUNDAY,10:04 AM,KAITLIN E.,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 1
139368,SEAT,21-06-2020,SUNDAY,10:04 AM,KAITLIN E.,PANCAKES & EGGS,1,12,12,NO,BREAKFAST,WEEK 1
139368,SEAT,21-06-2020,SUNDAY,10:04 AM,KAITLIN E.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 1
139328,SEAT,21-06-2020,SUNDAY,9:09 PM,TAYLOR P,SEAFOOD PENNE,1,23,23,NO,RICE BOWLS AND PASTA,WEEK 1
139328,SEAT,21-06-2020,SUNDAY,9:09 PM,TAYLOR P,BALSAMIC CHICKEN SALAD,1,#N/A,#N/A,YES,#N/A,WEEK 1
139328,SEAT,21-06-2020,SUNDAY,9:09 PM,TAYLOR P,PORK TENDERLOIN,2,22,44,NO,ENTRÉE,WEEK 1
139382,SEAT,21-06-2020,SUNDAY,10:58 AM,KAITLIN E.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 1
139352,TAKEAWAY,21-06-2020,SUNDAY,8:52 AM,KAITLIN E.,PANCAKES & EGGS,1,12,12,YES,BREAKFAST,WEEK 1
139351,SEAT,21-06-2020,SUNDAY,8:50 AM,DEB D.,SIDE OF SAUSAGE,1,3,3,NO,SIDE / ADD ON,WEEK 1
139351,SEAT,21-06-2020,SUNDAY,8:50 AM,DEB D.,ADD AN EGG,2,4,8,NO,SIDE / ADD ON,WEEK 1
139351,SEAT,21-06-2020,SUNDAY,8:50 AM,DEB D.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 1
139414,SEAT,21-06-2020,SUNDAY,12:05 AM,JILLIAN N.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
139417,SEAT,21-06-2020,SUNDAY,12:27 PM,JILLIAN N.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 1
139417,SEAT,21-06-2020,SUNDAY,12:27 PM,JILLIAN N.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 1
139417,SEAT,21-06-2020,SUNDAY,12:27 PM,JILLIAN N.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 1
139340,SEAT,21-06-2020,SUNDAY,8:00 AM,DEB D.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 1
139343,SEAT,21-06-2020,SUNDAY,7:55 AM,KAITLIN E.,ITALIAN OMELETTE,1,12,12,NO,BREAKFAST,WEEK 1
139418,SEAT,21-06-2020,SUNDAY,12:25 AM,KAITLIN E.,JR. CHEESE FLATBRD,1,10,10,NO,JUNIOR MENU,WEEK 1
139418,SEAT,21-06-2020,SUNDAY,12:25 AM,KAITLIN E.,JR. CHICKEN TACOS,1,10,10,NO,JUNIOR MENU,WEEK 1
139418,SEAT,21-06-2020,SUNDAY,12:25 AM,KAITLIN E.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 1
139418,SEAT,21-06-2020,SUNDAY,12:25 AM,KAITLIN E.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 1
139341,SEAT,21-06-2020,SUNDAY,7:48 AM,KAITLIN E.,CINNAMON FRENCH TOAST,1,12,12,NO,BREAKFAST,WEEK 1
139341,SEAT,21-06-2020,SUNDAY,7:48 AM,KAITLIN E.,SIDE OF HASHBROWNS,1,2,2,NO,SIDE / ADD ON,WEEK 1
139341,SEAT,21-06-2020,SUNDAY,7:48 AM,KAITLIN E.,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 1
139999,SEAT,24-06-2020,WEDNESDAY,12:04 PM,DEB D.,MTRL SMOKED MEAT SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 1
139999,SEAT,24-06-2020,WEDNESDAY,12:04 PM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
140011,SEAT,24-06-2020,WEDNESDAY,12:32 PM,DEB D.,JR. CHIC TENDERS,1,10,10,YES,JUNIOR MENU,WEEK 1
140011,SEAT,24-06-2020,WEDNESDAY,12:32 PM,DEB D.,CINNAMON FRENCH TOAST,1,12,12,NO,BREAKFAST,WEEK 1
140011,SEAT,24-06-2020,WEDNESDAY,12:32 PM,DEB D.,PAN SCRAMBLE,1,12,12,NO,BREAKFAST,WEEK 1
139996,SEAT,24-06-2020,WEDNESDAY,11:45 AM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
140074,SEAT,24-06-2020,WEDNESDAY,3:42 PM,DEB D.,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 1
140074,SEAT,24-06-2020,WEDNESDAY,3:42 PM,DEB D.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 1
140074,SEAT,24-06-2020,WEDNESDAY,3:42 PM,DEB D.,CAESAR SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 1
140014,SEAT,24-06-2020,WEDNESDAY,12:39 PM,DEB D.,BREAKFAST TACOS,1,12,12,NO,BREAKFAST,WEEK 1
140071,SEAT,24-06-2020,WEDNESDAY,3:44 PM,DEE V.,SOUP OF THE DAY,3,#N/A,#N/A,NO,#N/A,WEEK 1
140071,SEAT,24-06-2020,WEDNESDAY,3:44 PM,DEE V.,GINGER BEEF,2,18,36,NO,RICE BOWLS AND PASTA,WEEK 1
140071,SEAT,24-06-2020,WEDNESDAY,3:44 PM,DEE V.,BUTTER CHICKEN,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 1
140017,TAKEAWAY,24-06-2020,WEDNESDAY,12:48 PM,DEB D.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 1
140050,SEAT,24-06-2020,WEDNESDAY,2:20 PM,DEB D.,SOUP OF THE DAY,1,#N/A,#N/A,NO,#N/A,WEEK 1
140050,SEAT,24-06-2020,WEDNESDAY,2:20 PM,DEB D.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 1
140075,SEAT,24-06-2020,WEDNESDAY,3:40 PM,DEE V.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 1
140075,SEAT,24-06-2020,WEDNESDAY,3:40 PM,DEE V.,SALT & PEPPER PORK RIBS,2,14,28,NO,STARTERS,WEEK 1
140075,SEAT,24-06-2020,WEDNESDAY,3:40 PM,DEE V.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 1
140033,SEAT,24-06-2020,WEDNESDAY,1:34 PM,DEB D.,SOUP OF THE DAY,1,#N/A,#N/A,NO,#N/A,WEEK 1
140037,TAKEAWAY,24-06-2020,WEDNESDAY,1:43 PM,DEE V.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 1
140037,TAKEAWAY,24-06-2020,WEDNESDAY,1:43 PM,DEE V.,MTRL SMOKED MEAT SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 1
140028,SEAT,24-06-2020,WEDNESDAY,1:38 PM,DEB D.,CAESAR SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 1
140028,SEAT,24-06-2020,WEDNESDAY,1:38 PM,DEB D.,SHRIMP ADD ON,1,6,6,NO,SIDE / ADD ON,WEEK 1
140028,SEAT,24-06-2020,WEDNESDAY,1:38 PM,DEB D.,GINGER BEEF,1,18,18,NO,RICE BOWLS AND PASTA,WEEK 1
139952,SEAT,24-06-2020,WEDNESDAY,8:57 PM,KELLY K.,BEEF DIP SANDWHICH,4,15,60,NO,SANDWHICHES,WEEK 1
139952,SEAT,24-06-2020,WEDNESDAY,8:57 PM,KELLY K.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 1
139952,SEAT,24-06-2020,WEDNESDAY,8:57 PM,KELLY K.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 1
140016,SEAT,24-06-2020,WEDNESDAY,12:46 PM,DEB D.,TERIYAKI SALMON SALAD,1,20,20,NO,SALAD,WEEK 1
140008,SEAT,24-06-2020,WEDNESDAY,12:41 PM,DEE V.,CAESAR SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 1
140008,SEAT,24-06-2020,WEDNESDAY,12:41 PM,DEE V.,PRIME RIB SLIDER,2,6,12,NO,STARTERS,WEEK 1
140008,SEAT,24-06-2020,WEDNESDAY,12:41 PM,DEE V.,SOUP OF THE DAY,1,#N/A,#N/A,NO,#N/A,WEEK 1
140008,SEAT,24-06-2020,WEDNESDAY,12:41 PM,DEE V.,STEAK SANDWHICH,1,25,25,NO,SANDWHICHES,WEEK 1
140008,SEAT,24-06-2020,WEDNESDAY,12:41 PM,DEE V.,CASHEW CHICKEN STIR FRY,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 1
140008,SEAT,24-06-2020,WEDNESDAY,12:41 PM,DEE V.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 1
140236,SEAT,25-06-2020,THURSDAY,1:24 PM,DEB D.,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 1
140236,SEAT,25-06-2020,THURSDAY,1:24 PM,DEB D.,THAI PRAWN SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 1
140236,SEAT,25-06-2020,THURSDAY,1:24 PM,DEB D.,CHIC COBB SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 1
140236,SEAT,25-06-2020,THURSDAY,1:24 PM,DEB D.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 1
140236,SEAT,25-06-2020,THURSDAY,1:24 PM,DEB D.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 1
140177,SEAT,25-06-2020,THURSDAY,10:45 AM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 1
140194,SEAT,25-06-2020,THURSDAY,10:45 AM,DEB D.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 1
140194,SEAT,25-06-2020,THURSDAY,10:45 AM,DEB D.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 1
140194,SEAT,25-06-2020,THURSDAY,10:45 AM,DEB D.,JAMBALYA,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 1
140194,SEAT,25-06-2020,THURSDAY,10:45 AM,DEB D.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 1
140194,SEAT,25-06-2020,THURSDAY,10:45 AM,DEB D.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 1
140194,SEAT,25-06-2020,THURSDAY,10:45 AM,DEB D.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 1
